STORE_NBR,YEARMONTH,period,is_trial_store,total_sales,num_customers,num_transactions,transactions_per_customer
48,2019-04,trial,False,862.4,95,127,1.3368421052631578
49,2018-07,pre_trial,False,1099.7,104,127,1.2211538461538463
49,2018-08,pre_trial,False,840.7,87,96,1.103448275862069
49,2018-09,pre_trial,False,1115.7,105,127,1.2095238095238094
49,2018-10,pre_trial,False,1098.0,98,123,1.2551020408163265
49,2018-11,pre_trial,False,1082.3,104,121,1.1634615384615385
49,2018-12,pre_trial,False,1149.3,116,128,1.103448275862069
49,2019-01,pre_trial,False,1178.4,114,135,1.1842105263157894
49,2019-02,trial,False,987.3,104,115,1.1057692307692308
49,2019-03,trial,False,1261.8,124,144,1.1612903225806452
49,2019-04,trial,False,1024.0,107,116,1.0841121495327102
50,2018-07,pre_trial,False,314.4,53,56,1.0566037735849056
50,2018-08,pre_trial,False,292.4,53,56,1.0566037735849056
50,2018-09,pre_trial,False,258.8,46,50,1.0869565217391304
50,2018-10,pre_trial,False,252.8,46,50,1.0869565217391304
50,2018-11,pre_trial,False,222.1,37,38,1.027027027027027
50,2018-12,pre_trial,False,331.2,64,69,1.078125
50,2019-01,pre_trial,False,223.9,44,46,1.0454545454545454
50,2019-02,trial,False,154.5,32,32,1.0
50,2019-03,trial,False,227.0,42,45,1.0714285714285714
50,2019-04,trial,False,242.4,47,49,1.0425531914893618
51,2018-07,pre_trial,False,116.2,29,32,1.103448275862069
51,2018-08,pre_trial,False,208.3,41,44,1.0731707317073171
51,2018-09,pre_trial,False,155.8,36,39,1.0833333333333333
51,2018-10,pre_trial,False,133.3,30,31,1.0333333333333334
51,2018-11,pre_trial,False,174.3,43,44,1.0232558139534884
51,2018-12,pre_trial,False,185.0,43,46,1.069767441860465
51,2019-01,pre_trial,False,165.0,34,36,1.0588235294117647
51,2019-02,trial,False,208.5,50,50,1.0
51,2019-03,trial,False,151.1,38,38,1.0
51,2019-04,trial,False,165.7,36,38,1.0555555555555556
52,2018-07,pre_trial,False,28.3,5,5,1.0
52,2018-08,pre_trial,False,40.3,7,7,1.0
52,2018-09,pre_trial,False,25.799999999999997,4,4,1.0
52,2018-10,pre_trial,False,34.3,5,5,1.0
52,2018-11,pre_trial,False,35.6,7,7,1.0
52,2018-12,pre_trial,False,47.8,6,6,1.0
52,2019-01,pre_trial,False,42.2,6,6,1.0
52,2019-02,trial,False,27.1,4,4,1.0
52,2019-03,trial,False,42.6,7,7,1.0
52,2019-04,trial,False,46.3,9,9,1.0
53,2018-07,pre_trial,False,229.8,42,44,1.0476190476190477
53,2018-08,pre_trial,False,255.1,48,49,1.0208333333333333
53,2018-09,pre_trial,False,188.0,39,40,1.0256410256410255
53,2018-10,pre_trial,False,238.9,42,45,1.0714285714285714
53,2018-11,pre_trial,False,223.8,45,46,1.0222222222222221
53,2018-12,pre_trial,False,302.6,51,55,1.0784313725490196
53,2019-01,pre_trial,False,172.9,33,33,1.0
53,2019-02,trial,False,179.1,36,37,1.0277777777777777
53,2019-03,trial,False,225.8,45,45,1.0
53,2019-04,trial,False,227.8,39,41,1.0512820512820513
54,2018-07,pre_trial,False,480.8,47,52,1.1063829787234043
54,2018-08,pre_trial,False,384.2,42,44,1.0476190476190477
54,2018-09,pre_trial,False,497.0,51,55,1.0784313725490196
54,2018-10,pre_trial,False,442.0,51,52,1.0196078431372548
54,2018-11,pre_trial,False,504.2,58,61,1.0517241379310345
54,2018-12,pre_trial,False,458.2,45,51,1.1333333333333333
54,2019-01,pre_trial,False,559.0,59,62,1.0508474576271187
54,2019-02,trial,False,341.8,37,38,1.027027027027027
54,2019-03,trial,False,458.0,51,52,1.0196078431372548
54,2019-04,trial,False,517.4,54,59,1.0925925925925926
55,2018-07,pre_trial,False,889.6,100,124,1.24
55,2018-08,pre_trial,False,910.3,105,136,1.2952380952380953
55,2018-09,pre_trial,False,1028.8,111,141,1.2702702702702702
55,2018-10,pre_trial,False,1024.4,107,142,1.3271028037383177
55,2018-11,pre_trial,False,779.8,87,111,1.2758620689655173
55,2018-12,pre_trial,False,834.4,96,123,1.28125
55,2019-01,pre_trial,False,1003.2,114,140,1.2280701754385965
55,2019-02,trial,False,757.8,95,109,1.1473684210526316
55,2019-03,trial,False,943.6,104,136,1.3076923076923077
55,2019-04,trial,False,851.8,94,117,1.2446808510638299
56,2018-07,pre_trial,False,674.6,84,94,1.119047619047619
56,2018-08,pre_trial,False,634.5,81,101,1.2469135802469136
56,2018-09,pre_trial,False,691.0,77,98,1.2727272727272727
56,2018-10,pre_trial,False,872.0,99,123,1.2424242424242424
56,2018-11,pre_trial,False,714.0,86,105,1.2209302325581395
56,2018-12,pre_trial,False,802.8,89,113,1.2696629213483146
56,2019-01,pre_trial,False,647.0,73,94,1.2876712328767124
56,2019-02,trial,False,626.6,75,87,1.16
56,2019-03,trial,False,699.4,82,100,1.2195121951219512
56,2019-04,trial,False,762.6,85,109,1.2823529411764707
57,2018-07,pre_trial,False,839.6,103,124,1.203883495145631
57,2018-08,pre_trial,False,915.4,102,130,1.2745098039215685
57,2018-09,pre_trial,False,792.8,99,116,1.1717171717171717
57,2018-10,pre_trial,False,965.8,104,136,1.3076923076923077
57,2018-11,pre_trial,False,830.0,100,117,1.17
57,2018-12,pre_trial,False,951.0,104,131,1.2596153846153846
57,2019-01,pre_trial,False,852.8,87,120,1.3793103448275863
57,2019-02,trial,False,919.8,108,129,1.1944444444444444
57,2019-03,trial,False,807.4,99,121,1.2222222222222223
57,2019-04,trial,False,900.0,106,137,1.2924528301886793
58,2018-07,pre_trial,False,1627.2,146,184,1.2602739726027397
58,2018-08,pre_trial,False,1043.75,106,126,1.1886792452830188
58,2018-09,pre_trial,False,1460.8,135,164,1.2148148148148148
58,2018-10,pre_trial,False,1430.0,127,157,1.236220472440945
58,2018-11,pre_trial,False,1165.0,113,129,1.1415929203539823
58,2018-12,pre_trial,False,1185.6,124,138,1.1129032258064515
58,2019-01,pre_trial,False,1266.4,123,146,1.1869918699186992
58,2019-02,trial,False,1182.0,118,134,1.1355932203389831
58,2019-03,trial,False,1299.8,121,146,1.2066115702479339
58,2019-04,trial,False,1406.0,126,156,1.2380952380952381
59,2018-07,pre_trial,False,1267.6,122,141,1.1557377049180328
59,2018-08,pre_trial,False,932.5,100,113,1.13
59,2018-09,pre_trial,False,1105.2,110,124,1.1272727272727272
59,2018-10,pre_trial,False,1135.8,106,132,1.2452830188679245
59,2018-11,pre_trial,False,974.6,98,114,1.163265306122449
59,2018-12,pre_trial,False,1205.5,120,136,1.1333333333333333
59,2019-01,pre_trial,False,1098.0,109,125,1.146788990825688
59,2019-02,trial,False,932.3,99,108,1.0909090909090908
59,2019-03,trial,False,1088.8,96,126,1.3125
59,2019-04,trial,False,1079.8,112,124,1.1071428571428572
60,2018-07,pre_trial,False,1106.6,106,125,1.179245283018868
60,2018-08,pre_trial,False,1064.6,100,123,1.23
60,2018-09,pre_trial,False,1028.7,95,120,1.263157894736842
60,2018-10,pre_trial,False,958.8,95,110,1.1578947368421053
60,2018-11,pre_trial,False,1169.5,112,133,1.1875
60,2018-12,pre_trial,False,1282.9,116,147,1.2672413793103448
60,2019-01,pre_trial,False,1075.4,102,121,1.1862745098039216
60,2019-02,trial,False,943.1,96,108,1.125
60,2019-03,trial,False,1111.2,114,127,1.1140350877192982
60,2019-04,trial,False,1172.8,109,134,1.2293577981651376
61,2018-07,pre_trial,False,38.4,6,6,1.0
61,2018-08,pre_trial,False,27.900000000000002,6,6,1.0
61,2018-09,pre_trial,False,99.0,13,13,1.0
61,2018-10,pre_trial,False,56.0,7,7,1.0
61,2018-11,pre_trial,False,47.0,8,8,1.0
61,2018-12,pre_trial,False,27.799999999999997,4,4,1.0
61,2019-01,pre_trial,False,42.2,8,8,1.0
61,2019-02,trial,False,47.1,9,9,1.0
61,2019-03,trial,False,72.8,11,11,1.0
61,2019-04,trial,False,52.400000000000006,6,6,1.0
62,2018-07,pre_trial,False,983.6,108,138,1.2777777777777777
62,2018-08,pre_trial,False,792.4,96,115,1.1979166666666667
62,2018-09,pre_trial,False,972.8,103,134,1.3009708737864079
62,2018-10,pre_trial,False,840.2,100,122,1.22
62,2018-11,pre_trial,False,952.8,97,134,1.3814432989690721
62,2018-12,pre_trial,False,912.4,107,135,1.2616822429906542
62,2019-01,pre_trial,False,887.8,98,125,1.2755102040816326
62,2019-02,trial,False,864.4,101,123,1.2178217821782178
62,2019-03,trial,False,889.8,103,128,1.2427184466019416
62,2019-04,trial,False,885.2,103,126,1.2233009708737863
63,2018-07,pre_trial,False,1053.2,113,141,1.247787610619469
63,2018-08,pre_trial,False,986.6,111,144,1.2972972972972974
63,2018-09,pre_trial,False,972.6,111,136,1.2252252252252251
63,2018-10,pre_trial,False,908.0,100,130,1.3
63,2018-11,pre_trial,False,950.4,111,140,1.2612612612612613
63,2018-12,pre_trial,False,992.8,115,141,1.2260869565217392
63,2019-01,pre_trial,False,1019.8000000000001,113,148,1.3097345132743363
63,2019-02,trial,False,781.2,89,110,1.2359550561797752
63,2019-03,trial,False,1125.2,121,157,1.2975206611570247
63,2019-04,trial,False,1029.0,121,148,1.2231404958677685
64,2018-07,pre_trial,False,515.4,54,58,1.0740740740740742
64,2018-08,pre_trial,False,374.3,42,45,1.0714285714285714
64,2018-09,pre_trial,False,419.4,44,46,1.0454545454545454
64,2018-10,pre_trial,False,482.6,50,54,1.08
64,2018-11,pre_trial,False,389.6,39,43,1.1025641025641026
64,2018-12,pre_trial,False,363.40000000000003,39,41,1.0512820512820513
64,2019-01,pre_trial,False,358.8,37,40,1.0810810810810811
64,2019-02,trial,False,339.6,39,40,1.0256410256410255
64,2019-03,trial,False,473.6,50,55,1.1
64,2019-04,trial,False,401.6,44,45,1.0227272727272727
65,2018-07,pre_trial,False,1013.4,103,114,1.1067961165048543
65,2018-08,pre_trial,False,965.0,100,117,1.17
65,2018-09,pre_trial,False,952.7,93,112,1.2043010752688172
65,2018-10,pre_trial,False,1113.8,108,129,1.1944444444444444
65,2018-11,pre_trial,False,1111.8,108,129,1.1944444444444444
65,2018-12,pre_trial,False,1274.4,124,146,1.1774193548387097
65,2019-01,pre_trial,False,1171.3,114,133,1.1666666666666667
65,2019-02,trial,False,1234.7,116,142,1.2241379310344827
65,2019-03,trial,False,1117.0,112,132,1.1785714285714286
65,2019-04,trial,False,933.0,95,107,1.1263157894736842
66,2018-07,pre_trial,False,371.6,43,44,1.0232558139534884
66,2018-08,pre_trial,False,484.8,51,56,1.0980392156862746
66,2018-09,pre_trial,False,484.6,48,55,1.1458333333333333
66,2018-10,pre_trial,False,386.6,42,43,1.0238095238095237
66,2018-11,pre_trial,False,299.0,35,35,1.0
66,2018-12,pre_trial,False,443.2,43,49,1.1395348837209303
66,2019-01,pre_trial,False,482.0,50,55,1.1
66,2019-02,trial,False,333.2,34,37,1.088235294117647
66,2019-03,trial,False,519.5,53,60,1.1320754716981132
66,2019-04,trial,False,529.7,56,62,1.1071428571428572
67,2018-07,pre_trial,False,859.4,98,121,1.2346938775510203
67,2018-08,pre_trial,False,902.9,105,134,1.276190476190476
67,2018-09,pre_trial,False,810.4,98,113,1.153061224489796
67,2018-10,pre_trial,False,944.8,110,129,1.1727272727272726
67,2018-11,pre_trial,False,781.6,92,113,1.2282608695652173
67,2018-12,pre_trial,False,778.4,91,109,1.1978021978021978
67,2019-01,pre_trial,False,912.8,111,133,1.1981981981981982
67,2019-02,trial,False,734.6,86,101,1.1744186046511629
67,2019-03,trial,False,890.4,94,126,1.3404255319148937
67,2019-04,trial,False,921.4,101,132,1.306930693069307
68,2018-07,pre_trial,False,313.1,38,39,1.0263157894736843
68,2018-08,pre_trial,False,303.7,38,41,1.0789473684210527
68,2018-09,pre_trial,False,286.3,30,33,1.1
68,2018-10,pre_trial,False,289.7,32,35,1.09375
68,2018-11,pre_trial,False,386.8,43,47,1.0930232558139534
68,2018-12,pre_trial,False,389.7,43,46,1.069767441860465
68,2019-01,pre_trial,False,380.8,43,46,1.069767441860465
68,2019-02,trial,False,356.3,39,42,1.0769230769230769
68,2019-03,trial,False,359.6,34,39,1.1470588235294117
68,2019-04,trial,False,273.4,32,34,1.0625
69,2018-07,pre_trial,False,956.6,116,141,1.2155172413793103
69,2018-08,pre_trial,False,983.85,118,154,1.305084745762712
69,2018-09,pre_trial,False,950.4,106,132,1.2452830188679245
69,2018-10,pre_trial,False,844.4,96,123,1.28125
69,2018-11,pre_trial,False,1130.2,123,160,1.3008130081300813
69,2018-12,pre_trial,False,942.6,106,132,1.2452830188679245
69,2019-01,pre_trial,False,849.2,102,124,1.2156862745098038
69,2019-02,trial,False,914.8,107,128,1.1962616822429906
69,2019-03,trial,False,932.4,104,132,1.2692307692307692
69,2019-04,trial,False,815.8,96,112,1.1666666666666667
70,2018-07,pre_trial,False,920.2,111,137,1.2342342342342343
70,2018-08,pre_trial,False,860.8000000000001,95,130,1.368421052631579
70,2018-09,pre_trial,False,888.2,101,127,1.2574257425742574
70,2018-10,pre_trial,False,789.6,94,114,1.2127659574468086
70,2018-11,pre_trial,False,787.2,84,109,1.2976190476190477
70,2018-12,pre_trial,False,699.6,83,100,1.2048192771084338
70,2019-01,pre_trial,False,891.8,95,130,1.368421052631579
70,2019-02,trial,False,710.6,89,102,1.146067415730337
70,2019-03,trial,False,763.2,84,102,1.2142857142857142
70,2019-04,trial,False,790.4,89,110,1.2359550561797752
71,2018-07,pre_trial,False,1098.6,114,154,1.3508771929824561
71,2018-08,pre_trial,False,972.1,107,143,1.3364485981308412
71,2018-09,pre_trial,False,879.8,99,124,1.2525252525252526
71,2018-10,pre_trial,False,861.2,100,125,1.25
71,2018-11,pre_trial,False,960.2,97,134,1.3814432989690721
71,2018-12,pre_trial,False,950.6,107,139,1.2990654205607477
71,2019-01,pre_trial,False,904.0,103,133,1.2912621359223302
71,2019-02,trial,False,1041.0,113,149,1.3185840707964602
71,2019-03,trial,False,1080.0,118,147,1.2457627118644068
71,2019-04,trial,False,980.0,115,141,1.2260869565217392
72,2018-07,pre_trial,False,1323.6,118,145,1.228813559322034
72,2018-08,pre_trial,False,1243.7,120,148,1.2333333333333334
72,2018-09,pre_trial,False,1172.6,111,135,1.2162162162162162
72,2018-10,pre_trial,False,1224.6,117,138,1.1794871794871795
72,2018-11,pre_trial,False,1089.6,106,121,1.1415094339622642
72,2018-12,pre_trial,False,1169.0,116,133,1.146551724137931
72,2019-01,pre_trial,False,1295.4,113,146,1.2920353982300885
72,2019-02,trial,False,1120.0,113,130,1.1504424778761062
72,2019-03,trial,False,1253.4,125,140,1.12
72,2019-04,trial,False,1025.4,102,116,1.1372549019607843
73,2018-07,pre_trial,False,361.5,53,56,1.0566037735849056
73,2018-08,pre_trial,False,310.6,46,47,1.0217391304347827
73,2018-09,pre_trial,False,332.0,44,45,1.0227272727272727
73,2018-10,pre_trial,False,358.5,54,58,1.0740740740740742
73,2018-11,pre_trial,False,252.5,40,40,1.0
73,2018-12,pre_trial,False,332.3,46,49,1.065217391304348
73,2019-01,pre_trial,False,330.1,50,51,1.02
73,2019-02,trial,False,323.1,48,49,1.0208333333333333
73,2019-03,trial,False,299.2,46,47,1.0217391304347827
73,2019-04,trial,False,367.0,56,57,1.0178571428571428
74,2018-07,pre_trial,False,206.0,42,45,1.0714285714285714
74,2018-08,pre_trial,False,135.9,31,32,1.032258064516129
74,2018-09,pre_trial,False,180.2,40,42,1.05
74,2018-10,pre_trial,False,214.8,45,48,1.0666666666666667
74,2018-11,pre_trial,False,140.8,34,34,1.0
74,2018-12,pre_trial,False,200.2,43,44,1.0232558139534884
74,2019-01,pre_trial,False,179.8,38,39,1.0263157894736843
74,2019-02,trial,False,202.1,45,45,1.0
74,2019-03,trial,False,171.4,37,39,1.054054054054054
74,2019-04,trial,False,169.0,34,35,1.0294117647058822
75,2018-07,pre_trial,False,1092.5,99,125,1.2626262626262625
75,2018-08,pre_trial,False,1070.4,110,131,1.190909090909091
75,2018-09,pre_trial,False,1151.6,105,129,1.2285714285714286
75,2018-10,pre_trial,False,1255.6,124,145,1.1693548387096775
75,2018-11,pre_trial,False,1147.2,105,124,1.180952380952381
75,2018-12,pre_trial,False,1077.6,101,120,1.188118811881188
75,2019-01,pre_trial,False,1168.6,107,131,1.2242990654205608
75,2019-02,trial,False,1007.4,95,112,1.1789473684210525
75,2019-03,trial,False,901.6,94,107,1.1382978723404256
75,2019-04,trial,False,1149.5,106,130,1.2264150943396226
76,2018-10,pre_trial,False,6.0,1,1,1.0
77,2018-07,pre_trial,True,296.8,51,55,1.0784313725490196
77,2018-08,pre_trial,True,255.5,47,48,1.0212765957446808
77,2018-09,pre_trial,True,225.20000000000002,42,44,1.0476190476190477
77,2018-10,pre_trial,True,204.5,37,38,1.027027027027027
77,2018-11,pre_trial,True,245.3,41,44,1.0731707317073171
77,2018-12,pre_trial,True,267.3,46,48,1.0434782608695652
77,2019-01,pre_trial,True,204.4,35,39,1.1142857142857143
77,2019-02,trial,True,235.0,45,45,1.0
77,2019-03,trial,True,278.5,50,55,1.1
77,2019-04,trial,True,263.5,47,48,1.0212765957446808
78,2018-07,pre_trial,False,810.8,91,115,1.2637362637362637
78,2018-08,pre_trial,False,786.8000000000001,91,116,1.2747252747252746
78,2018-09,pre_trial,False,827.2,101,118,1.1683168316831682
78,2018-10,pre_trial,False,839.4,96,125,1.3020833333333333
78,2018-11,pre_trial,False,753.4,90,112,1.2444444444444445
78,2018-12,pre_trial,False,692.2,79,99,1.2531645569620253
78,2019-01,pre_trial,False,756.6,89,110,1.2359550561797752
78,2019-02,trial,False,731.6,86,102,1.186046511627907
78,2019-03,trial,False,793.2,95,114,1.2
78,2019-04,trial,False,710.6,80,103,1.2875
79,2018-07,pre_trial,False,1080.1,110,125,1.1363636363636365
79,2018-08,pre_trial,False,924.05,101,119,1.1782178217821782
79,2018-09,pre_trial,False,1124.8,115,134,1.1652173913043478
79,2018-10,pre_trial,False,986.9,103,112,1.087378640776699
79,2018-11,pre_trial,False,1062.7,104,128,1.2307692307692308
79,2018-12,pre_trial,False,970.1,102,112,1.0980392156862746
79,2019-01,pre_trial,False,994.5,105,117,1.1142857142857143
79,2019-02,trial,False,994.8,97,116,1.1958762886597938
79,2019-03,trial,False,895.4,93,106,1.1397849462365592
79,2019-04,trial,False,1007.3,102,117,1.1470588235294117
80,2018-07,pre_trial,False,1029.9,104,124,1.1923076923076923
80,2018-08,pre_trial,False,952.8,103,120,1.1650485436893203
80,2018-09,pre_trial,False,1050.9,106,125,1.179245283018868
80,2018-10,pre_trial,False,1100.0,119,132,1.1092436974789917
80,2018-11,pre_trial,False,851.6,82,96,1.170731707317073
80,2018-12,pre_trial,False,934.4,102,111,1.088235294117647
80,2019-01,pre_trial,False,1033.8,113,126,1.1150442477876106
80,2019-02,trial,False,924.6,94,109,1.1595744680851063
80,2019-03,trial,False,978.3,107,117,1.0934579439252337
80,2019-04,trial,False,953.9,96,113,1.1770833333333333
81,2018-07,pre_trial,False,1235.9,117,143,1.2222222222222223
81,2018-08,pre_trial,False,1073.3,110,132,1.2
81,2018-09,pre_trial,False,1357.6,129,152,1.178294573643411
81,2018-10,pre_trial,False,1014.6,104,117,1.125
81,2018-11,pre_trial,False,1052.3,101,119,1.1782178217821782
81,2018-12,pre_trial,False,1360.0,127,156,1.2283464566929134
81,2019-01,pre_trial,False,1166.6,110,130,1.1818181818181819
81,2019-02,trial,False,1151.9,108,127,1.1759259259259258
81,2019-03,trial,False,1273.5,115,144,1.2521739130434784
81,2019-04,trial,False,1172.5,110,132,1.2
82,2018-07,pre_trial,False,348.5,46,50,1.0869565217391304
82,2018-08,pre_trial,False,326.7,43,48,1.1162790697674418
82,2018-09,pre_trial,False,332.1,44,46,1.0454545454545454
82,2018-10,pre_trial,False,290.5,41,43,1.048780487804878
82,2018-11,pre_trial,False,326.5,49,51,1.0408163265306123
82,2018-12,pre_trial,False,306.5,42,43,1.0238095238095237
82,2019-01,pre_trial,False,359.1,49,53,1.0816326530612246
82,2019-02,trial,False,276.5,44,44,1.0
82,2019-03,trial,False,398.0,52,58,1.1153846153846154
82,2019-04,trial,False,323.0,51,51,1.0
83,2018-07,pre_trial,False,792.4,95,115,1.2105263157894737
83,2018-08,pre_trial,False,799.8,100,120,1.2
83,2018-09,pre_trial,False,826.4,88,114,1.2954545454545454
83,2018-10,pre_trial,False,759.8,85,117,1.3764705882352941
83,2018-11,pre_trial,False,802.4,93,109,1.1720430107526882
83,2018-12,pre_trial,False,912.0,108,136,1.2592592592592593
83,2019-01,pre_trial,False,847.0,96,126,1.3125
83,2019-02,trial,False,765.6,88,105,1.1931818181818181
83,2019-03,trial,False,817.8,96,117,1.21875
83,2019-04,trial,False,840.0,94,118,1.2553191489361701
84,2018-07,pre_trial,False,511.4,55,59,1.0727272727272728
84,2018-08,pre_trial,False,449.1,54,54,1.0
84,2018-09,pre_trial,False,416.2,46,46,1.0
84,2018-10,pre_trial,False,473.6,49,53,1.0816326530612246
84,2018-11,pre_trial,False,448.8,48,50,1.0416666666666667
84,2018-12,pre_trial,False,506.8,53,58,1.0943396226415094
84,2019-01,pre_trial,False,432.6,46,50,1.0869565217391304
84,2019-02,trial,False,365.6,39,42,1.0769230769230769
84,2019-03,trial,False,352.8,39,40,1.0256410256410255
84,2019-04,trial,False,434.8,45,50,1.1111111111111112
85,2018-07,pre_trial,False,13.9,3,3,1.0
86,2018-07,pre_trial,True,892.2,99,126,1.2727272727272727
86,2018-08,pre_trial,True,764.05,94,110,1.1702127659574468
86,2018-09,pre_trial,True,914.6,103,128,1.2427184466019416
86,2018-10,pre_trial,True,948.4,109,138,1.2660550458715596
86,2018-11,pre_trial,True,918.0,100,125,1.25
86,2018-12,pre_trial,True,841.2,98,120,1.2244897959183674
86,2019-01,pre_trial,True,841.4,94,129,1.372340425531915
86,2019-02,trial,True,913.2,107,138,1.2897196261682242
86,2019-03,trial,True,1026.8,115,140,1.2173913043478262
86,2019-04,trial,True,848.2,105,126,1.2
87,2018-07,pre_trial,False,315.0,39,40,1.0256410256410255
87,2018-08,pre_trial,False,301.2,37,39,1.054054054054054
87,2018-09,pre_trial,False,314.6,41,42,1.024390243902439
87,2018-10,pre_trial,False,386.0,46,50,1.0869565217391304
87,2018-11,pre_trial,False,280.0,39,41,1.0512820512820513
87,2018-12,pre_trial,False,430.1,52,55,1.0576923076923077
87,2019-01,pre_trial,False,358.6,44,47,1.0681818181818181
87,2019-02,trial,False,294.2,37,40,1.0810810810810811
87,2019-03,trial,False,327.7,37,41,1.1081081081081081
87,2019-04,trial,False,297.0,33,37,1.121212121212121
88,2018-07,pre_trial,True,1310.0,129,153,1.186046511627907
88,2018-08,pre_trial,True,1323.8,131,158,1.2061068702290076
88,2018-09,pre_trial,True,1423.0,124,157,1.2661290322580645
88,2018-10,pre_trial,True,1352.4,123,155,1.2601626016260163
88,2018-11,pre_trial,True,1382.8,130,156,1.2
88,2018-12,pre_trial,True,1325.2,126,148,1.1746031746031746
88,2019-01,pre_trial,True,1266.4,117,144,1.2307692307692308
88,2019-02,trial,True,1370.2,124,153,1.2338709677419355
88,2019-03,trial,True,1477.2,134,169,1.2611940298507462
88,2019-04,trial,True,1439.4,128,162,1.265625
89,2018-07,pre_trial,False,219.8,49,50,1.0204081632653061
89,2018-08,pre_trial,False,185.5,45,47,1.0444444444444445
89,2018-09,pre_trial,False,188.8,41,43,1.048780487804878
89,2018-10,pre_trial,False,260.8,56,58,1.0357142857142858
89,2018-11,pre_trial,False,191.3,43,45,1.0465116279069768
89,2018-12,pre_trial,False,126.8,30,32,1.0666666666666667
89,2019-01,pre_trial,False,213.3,46,49,1.065217391304348
89,2019-02,trial,False,151.1,33,35,1.0606060606060606
89,2019-03,trial,False,255.7,56,59,1.0535714285714286
89,2019-04,trial,False,169.70000000000002,38,41,1.0789473684210527
90,2018-07,pre_trial,False,235.4,41,41,1.0
90,2018-08,pre_trial,False,224.5,38,39,1.0263157894736843
90,2018-09,pre_trial,False,162.4,28,28,1.0
90,2018-10,pre_trial,False,319.40000000000003,54,56,1.037037037037037
90,2018-11,pre_trial,False,226.2,35,38,1.0857142857142856
90,2018-12,pre_trial,False,262.7,45,50,1.1111111111111112
90,2019-01,pre_trial,False,305.8,50,53,1.06
90,2019-02,trial,False,253.20000000000002,43,45,1.0465116279069768
90,2019-03,trial,False,336.6,57,60,1.0526315789473684
90,2019-04,trial,False,243.4,40,44,1.1
91,2018-07,pre_trial,False,827.7,85,98,1.1529411764705881
91,2018-08,pre_trial,False,916.1,93,106,1.1397849462365592
91,2018-09,pre_trial,False,1000.1,99,113,1.1414141414141414
91,2018-10,pre_trial,False,851.8,87,100,1.1494252873563218
91,2018-11,pre_trial,False,911.2,97,109,1.1237113402061856
91,2018-12,pre_trial,False,866.8,89,97,1.0898876404494382
91,2019-01,pre_trial,False,856.3,90,101,1.1222222222222222
91,2019-02,trial,False,914.7,84,99,1.1785714285714286
91,2019-03,trial,False,913.8,94,108,1.148936170212766
91,2019-04,trial,False,907.7,89,107,1.202247191011236
92,2019-03,trial,False,9.2,1,1,1.0
93,2018-07,pre_trial,False,1080.4,114,147,1.2894736842105263
93,2018-08,pre_trial,False,998.1,112,149,1.3303571428571428
93,2018-09,pre_trial,False,1161.8,130,169,1.3
93,2018-10,pre_trial,False,1038.0,114,148,1.2982456140350878
93,2018-11,pre_trial,False,944.2,102,137,1.3431372549019607
93,2018-12,pre_trial,False,1207.0,126,167,1.3253968253968254
93,2019-01,pre_trial,False,999.0,107,138,1.2897196261682242
93,2019-02,trial,False,995.0,104,137,1.3173076923076923
93,2019-03,trial,False,1039.0,113,145,1.2831858407079646
93,2019-04,trial,False,1095.6,129,155,1.2015503875968991
94,2018-07,pre_trial,False,940.0,108,135,1.25
94,2018-08,pre_trial,False,1162.25,118,159,1.347457627118644
94,2018-09,pre_trial,False,966.8,107,139,1.2990654205607477
94,2018-10,pre_trial,False,1039.0,107,142,1.3271028037383177
94,2018-11,pre_trial,False,988.9,106,141,1.330188679245283
94,2018-12,pre_trial,False,881.4,101,124,1.2277227722772277
94,2019-01,pre_trial,False,993.6,109,141,1.2935779816513762
94,2019-02,trial,False,873.4,99,123,1.2424242424242424
94,2019-03,trial,False,998.4,118,144,1.2203389830508475
94,2019-04,trial,False,902.6,97,131,1.3505154639175259
95,2018-07,pre_trial,False,1053.4,100,119,1.19
95,2018-08,pre_trial,False,1277.45,129,150,1.1627906976744187
95,2018-09,pre_trial,False,1119.2,107,123,1.1495327102803738
95,2018-10,pre_trial,False,1216.2,121,136,1.1239669421487604
95,2018-11,pre_trial,False,1144.6,114,130,1.1403508771929824
95,2018-12,pre_trial,False,1099.2,110,125,1.1363636363636365
95,2019-01,pre_trial,False,1106.9,109,125,1.146788990825688
95,2019-02,trial,False,1083.2,110,126,1.1454545454545455
95,2019-03,trial,False,1295.1,119,152,1.2773109243697478
95,2019-04,trial,False,1164.0,117,135,1.1538461538461537
96,2018-07,pre_trial,False,357.4,41,41,1.0
96,2018-08,pre_trial,False,394.0,40,43,1.075
96,2018-09,pre_trial,False,365.40000000000003,38,40,1.0526315789473684
96,2018-10,pre_trial,False,276.4,31,31,1.0
96,2018-11,pre_trial,False,375.8,40,42,1.05
96,2018-12,pre_trial,False,506.2,54,56,1.037037037037037
96,2019-01,pre_trial,False,435.2,45,49,1.0888888888888888
96,2019-02,trial,False,351.4,38,41,1.0789473684210527
96,2019-03,trial,False,367.6,39,41,1.0512820512820513
96,2019-04,trial,False,408.4,42,47,1.119047619047619
97,2018-07,pre_trial,False,848.2,87,116,1.3333333333333333
97,2018-08,pre_trial,False,917.35,116,145,1.25
97,2018-09,pre_trial,False,908.8,95,128,1.3473684210526315
97,2018-10,pre_trial,False,993.2,105,140,1.3333333333333333
